HEIGHT,HEIGHT_ZSCORE,HEIGHT_MIN_MAX,WEIGHT,WEIGHT_ZSCORE,WEIGHT_MIN_MAX
77.0,-0.29517059143034297,0.46153846153846156,205.0,-0.22705617932577254,0.31718061674008813
76.0,-0.5702088103886296,0.4230769230769231,213.0,0.06845273571981132,0.3524229074889868
78.0,-0.020132372472056403,0.5,195.0,-0.5964423231327524,0.27312775330396477
83.0,1.3550587223193766,0.6923076923076923,250.0,1.4351814678056367,0.5154185022026432
80.0,0.5299440654445168,0.5769230769230769,220.0,0.3270230363846972,0.3832599118942731
78.0,-0.020132372472056403,0.5,225.0,0.5117161082881871,0.4052863436123348
83.0,1.3550587223193766,0.6923076923076923,225.0,0.5117161082881871,0.4052863436123348
74.0,-1.1202852483052028,0.34615384615384615,175.0,-1.335214610746712,0.18502202643171806
82.0,1.08002050336109,0.6538461538461539,260.0,1.8045676116126166,0.5594713656387665
82.0,1.08002050336109,0.6538461538461539,270.0,2.1739537554195962,0.6035242290748899
80.0,0.5299440654445168,0.5769230769230769,230.0,0.696409180191677,0.42731277533039647
80.0,0.5299440654445168,0.5769230769230769,220.0,0.3270230363846972,0.3832599118942731
81.0,0.8049822844028034,0.6153846153846154,220.0,0.3270230363846972,0.3832599118942731
75.0,-0.8452470293469162,0.38461538461538464,200.0,-0.4117492512292624,0.29515418502202645
82.0,1.08002050336109,0.6538461538461539,245.0,1.2504883959021467,0.4933920704845815
78.0,-0.020132372472056403,0.5,220.0,0.3270230363846972,0.3832599118942731
78.0,-0.020132372472056403,0.5,215.0,0.14232996448120727,0.36123348017621143
74.0,-1.1202852483052028,0.34615384615384615,200.0,-0.4117492512292624,0.29515418502202645
74.0,-1.1202852483052028,0.34615384615384615,185.0,-0.9658284669397322,0.2290748898678414
77.0,-0.29517059143034297,0.46153846153846156,195.0,-0.5964423231327524,0.27312775330396477
75.0,-0.8452470293469162,0.38461538461538464,185.0,-0.9658284669397322,0.2290748898678414
81.0,0.8049822844028034,0.6153846153846154,220.0,0.3270230363846972,0.3832599118942731
82.0,1.08002050336109,0.6538461538461539,250.0,1.4351814678056367,0.5154185022026432
78.0,-0.020132372472056403,0.5,213.0,0.06845273571981132,0.3524229074889868
77.0,-0.29517059143034297,0.46153846153846156,195.0,-0.5964423231327524,0.27312775330396477
77.0,-0.29517059143034297,0.46153846153846156,231.0,0.733347794572375,0.43171806167400884
73.0,-1.3953234672634893,0.3076923076923077,168.0,-1.5937849114115978,0.15418502202643172
79.0,0.2549058464862302,0.5384615384615384,200.0,-0.4117492512292624,0.29515418502202645
81.0,0.8049822844028034,0.6153846153846154,230.0,0.696409180191677,0.42731277533039647
71.0,-1.9453999051800626,0.23076923076923078,184.0,-1.0027670813204301,0.22466960352422907
80.0,0.5299440654445168,0.5769230769230769,195.0,-0.5964423231327524,0.27312775330396477
78.0,-0.020132372472056403,0.5,228.0,0.6225319514302811,0.4185022026431718
82.0,1.08002050336109,0.6538461538461539,240.0,1.0657953239986568,0.4713656387665198
79.0,0.2549058464862302,0.5384615384615384,215.0,0.14232996448120727,0.36123348017621143
81.0,0.8049822844028034,0.6153846153846154,240.0,1.0657953239986568,0.4713656387665198
78.0,-0.020132372472056403,0.5,215.0,0.14232996448120727,0.36123348017621143
80.0,0.5299440654445168,0.5769230769230769,200.0,-0.4117492512292624,0.29515418502202645
79.0,0.2549058464862302,0.5384615384615384,220.0,0.3270230363846972,0.3832599118942731
86.0,2.1801733791942364,0.8076923076923077,240.0,1.0657953239986568,0.4713656387665198
79.0,0.2549058464862302,0.5384615384615384,190.0,-0.7811353950362423,0.2511013215859031
82.0,1.08002050336109,0.6538461538461539,250.0,1.4351814678056367,0.5154185022026432
79.0,0.2549058464862302,0.5384615384615384,225.0,0.5117161082881871,0.4052863436123348
84.0,1.6300969412776631,0.7307692307692307,249.0,1.3982428534249387,0.5110132158590308
83.0,1.3550587223193766,0.6923076923076923,242.0,1.1396725527600529,0.4801762114537445
82.0,1.08002050336109,0.6538461538461539,200.0,-0.4117492512292624,0.29515418502202645
78.0,-0.020132372472056403,0.5,219.0,0.2900844220039992,0.3788546255506608
79.0,0.2549058464862302,0.5384615384615384,238.0,0.9919180952372608,0.46255506607929514
73.0,-1.3953234672634893,0.3076923076923077,180.0,-1.1505215388432222,0.20704845814977973
81.0,0.8049822844028034,0.6153846153846154,245.0,1.2504883959021467,0.4933920704845815
83.0,1.3550587223193766,0.6923076923076923,260.0,1.8045676116126166,0.5594713656387665
79.0,0.2549058464862302,0.5384615384615384,232.0,0.770286408953073,0.43612334801762115
73.0,-1.3953234672634893,0.3076923076923077,185.0,-0.9658284669397322,0.2290748898678414
83.0,1.3550587223193766,0.6923076923076923,270.0,2.1739537554195962,0.6035242290748899
76.0,-0.5702088103886296,0.4230769230769231,210.0,-0.04236310742228263,0.3392070484581498
73.0,-1.3953234672634893,0.3076923076923077,150.0,-2.2586799702641613,0.07488986784140969
83.0,1.3550587223193766,0.6923076923076923,250.0,1.4351814678056367,0.5154185022026432
75.0,-0.8452470293469162,0.38461538461538464,195.0,-0.5964423231327524,0.27312775330396477
81.0,0.8049822844028034,0.6153846153846154,215.0,0.14232996448120727,0.36123348017621143
76.0,-0.5702088103886296,0.4230769230769231,215.0,0.14232996448120727,0.36123348017621143
80.0,0.5299440654445168,0.5769230769230769,215.0,0.14232996448120727,0.36123348017621143
76.0,-0.5702088103886296,0.4230769230769231,190.0,-0.7811353950362423,0.2511013215859031
81.0,0.8049822844028034,0.6153846153846154,230.0,0.696409180191677,0.42731277533039647
74.0,-1.1202852483052028,0.34615384615384615,185.0,-0.9658284669397322,0.2290748898678414
80.0,0.5299440654445168,0.5769230769230769,220.0,0.3270230363846972,0.3832599118942731
77.0,-0.29517059143034297,0.46153846153846156,185.0,-0.9658284669397322,0.2290748898678414
73.0,-1.3953234672634893,0.3076923076923077,180.0,-1.1505215388432222,0.20704845814977973
83.0,1.3550587223193766,0.6923076923076923,235.0,0.8811022520951669,0.44933920704845814
71.0,-1.9453999051800626,0.23076923076923078,170.0,-1.5199076826502018,0.16299559471365638
75.0,-0.8452470293469162,0.38461538461538464,175.0,-1.335214610746712,0.18502202643171806
77.0,-0.29517059143034297,0.46153846153846156,220.0,0.3270230363846972,0.3832599118942731
74.0,-1.1202852483052028,0.34615384615384615,175.0,-1.335214610746712,0.18502202643171806
77.0,-0.29517059143034297,0.46153846153846156,205.0,-0.22705617932577254,0.31718061674008813
74.0,-1.1202852483052028,0.34615384615384615,200.0,-0.4117492512292624,0.29515418502202645
81.0,0.8049822844028034,0.6153846153846154,235.0,0.8811022520951669,0.44933920704845814
76.0,-0.5702088103886296,0.4230769230769231,185.0,-0.9658284669397322,0.2290748898678414
79.0,0.2549058464862302,0.5384615384615384,213.0,0.06845273571981132,0.3524229074889868
84.0,1.6300969412776631,0.7307692307692307,255.0,1.6198745397091265,0.5374449339207048
78.0,-0.020132372472056403,0.5,210.0,-0.04236310742228263,0.3392070484581498
80.0,0.5299440654445168,0.5769230769230769,215.0,0.14232996448120727,0.36123348017621143
74.0,-1.1202852483052028,0.34615384615384615,185.0,-0.9658284669397322,0.2290748898678414
74.0,-1.1202852483052028,0.34615384615384615,190.0,-0.7811353950362423,0.2511013215859031
71.0,-1.9453999051800626,0.23076923076923078,185.0,-0.9658284669397322,0.2290748898678414
73.0,-1.3953234672634893,0.3076923076923077,175.0,-1.335214610746712,0.18502202643171806
70.0,-2.220438124138349,0.19230769230769232,137.0,-2.7388819572132355,0.01762114537444934
80.0,0.5299440654445168,0.5769230769230769,213.0,0.06845273571981132,0.3524229074889868
71.0,-1.9453999051800626,0.23076923076923078,183.0,-1.0397056957011281,0.22026431718061673
82.0,1.08002050336109,0.6538461538461539,235.0,0.8811022520951669,0.44933920704845814
82.0,1.08002050336109,0.6538461538461539,288.0,2.83884881427216,0.6828193832599119
72.0,-1.6703616862217758,0.2692307692307692,170.0,-1.5199076826502018,0.16299559471365638
81.0,0.8049822844028034,0.6153846153846154,205.0,-0.22705617932577254,0.31718061674008813
81.0,0.8049822844028034,0.6153846153846154,240.0,1.0657953239986568,0.4713656387665198
74.0,-1.1202852483052028,0.34615384615384615,170.0,-1.5199076826502018,0.16299559471365638
74.0,-1.1202852483052028,0.34615384615384615,180.0,-1.1505215388432222,0.20704845814977973
82.0,1.08002050336109,0.6538461538461539,235.0,0.8811022520951669,0.44933920704845814
81.0,0.8049822844028034,0.6153846153846154,250.0,1.4351814678056367,0.5154185022026432
83.0,1.3550587223193766,0.6923076923076923,250.0,1.4351814678056367,0.5154185022026432
77.0,-0.29517059143034297,0.46153846153846156,215.0,0.14232996448120727,0.36123348017621143
77.0,-0.29517059143034297,0.46153846153846156,225.0,0.5117161082881871,0.4052863436123348
81.0,0.8049822844028034,0.6153846153846154,225.0,0.5117161082881871,0.4052863436123348
84.0,1.6300969412776631,0.7307692307692307,240.0,1.0657953239986568,0.4713656387665198
74.0,-1.1202852483052028,0.34615384615384615,180.0,-1.1505215388432222,0.20704845814977973
78.0,-0.020132372472056403,0.5,221.0,0.36396165076539516,0.3876651982378855
76.0,-0.5702088103886296,0.4230769230769231,205.0,-0.22705617932577254,0.31718061674008813
85.0,1.9051351602359496,0.7692307692307693,290.0,2.912726043033556,0.6916299559471366
72.0,-1.6703616862217758,0.2692307692307692,185.0,-0.9658284669397322,0.2290748898678414
83.0,1.3550587223193766,0.6923076923076923,235.0,0.8811022520951669,0.44933920704845814
84.0,1.6300969412776631,0.7307692307692307,210.0,-0.04236310742228263,0.3392070484581498
77.0,-0.29517059143034297,0.46153846153846156,185.0,-0.9658284669397322,0.2290748898678414
81.0,0.8049822844028034,0.6153846153846154,220.0,0.3270230363846972,0.3832599118942731
83.0,1.3550587223193766,0.6923076923076923,247.0,1.3243656246635427,0.5022026431718062
78.0,-0.020132372472056403,0.5,213.0,0.06845273571981132,0.3524229074889868
81.0,0.8049822844028034,0.6153846153846154,250.0,1.4351814678056367,0.5154185022026432
73.0,-1.3953234672634893,0.3076923076923077,175.0,-1.335214610746712,0.18502202643171806
74.0,-1.1202852483052028,0.34615384615384615,200.0,-0.4117492512292624,0.29515418502202645
72.0,-1.6703616862217758,0.2692307692307692,180.0,-1.1505215388432222,0.20704845814977973
76.0,-0.5702088103886296,0.4230769230769231,220.0,0.3270230363846972,0.3832599118942731
83.0,1.3550587223193766,0.6923076923076923,240.0,1.0657953239986568,0.4713656387665198
76.0,-0.5702088103886296,0.4230769230769231,200.0,-0.4117492512292624,0.29515418502202645
80.0,0.5299440654445168,0.5769230769230769,225.0,0.5117161082881871,0.4052863436123348
80.0,0.5299440654445168,0.5769230769230769,210.0,-0.04236310742228263,0.3392070484581498
78.0,-0.020132372472056403,0.5,190.0,-0.7811353950362423,0.2511013215859031
79.0,0.2549058464862302,0.5384615384615384,215.0,0.14232996448120727,0.36123348017621143
76.0,-0.5702088103886296,0.4230769230769231,195.0,-0.5964423231327524,0.27312775330396477
84.0,1.6300969412776631,0.7307692307692307,231.0,0.733347794572375,0.43171806167400884
79.0,0.2549058464862302,0.5384615384615384,215.0,0.14232996448120727,0.36123348017621143
74.0,-1.1202852483052028,0.34615384615384615,205.0,-0.22705617932577254,0.31718061674008813
81.0,0.8049822844028034,0.6153846153846154,235.0,0.8811022520951669,0.44933920704845814
81.0,0.8049822844028034,0.6153846153846154,200.0,-0.4117492512292624,0.29515418502202645
78.0,-0.020132372472056403,0.5,210.0,-0.04236310742228263,0.3392070484581498
75.0,-0.8452470293469162,0.38461538461538464,194.0,-0.6333809375134504,0.2687224669603524
77.0,-0.29517059143034297,0.46153846153846156,190.0,-0.7811353950362423,0.2511013215859031
70.0,-2.220438124138349,0.19230769230769232,180.0,-1.1505215388432222,0.20704845814977973
84.0,1.6300969412776631,0.7307692307692307,245.0,1.2504883959021467,0.4933920704845815
74.0,-1.1202852483052028,0.34615384615384615,185.0,-0.9658284669397322,0.2290748898678414
83.0,1.3550587223193766,0.6923076923076923,225.0,0.5117161082881871,0.4052863436123348
78.0,-0.020132372472056403,0.5,252.0,1.5090586965670327,0.5242290748898678
73.0,-1.3953234672634893,0.3076923076923077,185.0,-0.9658284669397322,0.2290748898678414
78.0,-0.020132372472056403,0.5,200.0,-0.4117492512292624,0.29515418502202645
80.0,0.5299440654445168,0.5769230769230769,225.0,0.5117161082881871,0.4052863436123348
75.0,-0.8452470293469162,0.38461538461538464,205.0,-0.22705617932577254,0.31718061674008813
80.0,0.5299440654445168,0.5769230769230769,210.0,-0.04236310742228263,0.3392070484581498
81.0,0.8049822844028034,0.6153846153846154,210.0,-0.04236310742228263,0.3392070484581498
79.0,0.2549058464862302,0.5384615384615384,226.0,0.548654722668885,0.40969162995594716
76.0,-0.5702088103886296,0.4230769230769231,190.0,-0.7811353950362423,0.2511013215859031
76.0,-0.5702088103886296,0.4230769230769231,170.0,-1.5199076826502018,0.16299559471365638
73.0,-1.3953234672634893,0.3076923076923077,180.0,-1.1505215388432222,0.20704845814977973
76.0,-0.5702088103886296,0.4230769230769231,205.0,-0.22705617932577254,0.31718061674008813
76.0,-0.5702088103886296,0.4230769230769231,190.0,-0.7811353950362423,0.2511013215859031
75.0,-0.8452470293469162,0.38461538461538464,205.0,-0.22705617932577254,0.31718061674008813
75.0,-0.8452470293469162,0.38461538461538464,180.0,-1.1505215388432222,0.20704845814977973
76.0,-0.5702088103886296,0.4230769230769231,195.0,-0.5964423231327524,0.27312775330396477
70.0,-2.220438124138349,0.19230769230769232,173.0,-1.409091839508108,0.1762114537444934
78.0,-0.020132372472056403,0.5,214.0,0.1053913501005093,0.3568281938325991
84.0,1.6300969412776631,0.7307692307692307,250.0,1.4351814678056367,0.5154185022026432
71.0,-1.9453999051800626,0.23076923076923078,165.0,-1.7046007545536919,0.14096916299559473
79.0,0.2549058464862302,0.5384615384615384,210.0,-0.04236310742228263,0.3392070484581498
77.0,-0.29517059143034297,0.46153846153846156,191.0,-0.7441967806555443,0.2555066079295154
77.0,-0.29517059143034297,0.46153846153846156,210.0,-0.04236310742228263,0.3392070484581498
79.0,0.2549058464862302,0.5384615384615384,205.0,-0.22705617932577254,0.31718061674008813
78.0,-0.020132372472056403,0.5,195.0,-0.5964423231327524,0.27312775330396477
84.0,1.6300969412776631,0.7307692307692307,230.0,0.696409180191677,0.42731277533039647
78.0,-0.020132372472056403,0.5,181.0,-1.1135829244625242,0.21145374449339208
77.0,-0.29517059143034297,0.46153846153846156,215.0,0.14232996448120727,0.36123348017621143
79.0,0.2549058464862302,0.5384615384615384,190.0,-0.7811353950362423,0.2511013215859031
80.0,0.5299440654445168,0.5769230769230769,250.0,1.4351814678056367,0.5154185022026432
80.0,0.5299440654445168,0.5769230769230769,225.0,0.5117161082881871,0.4052863436123348
82.0,1.08002050336109,0.6538461538461539,230.0,0.696409180191677,0.42731277533039647
83.0,1.3550587223193766,0.6923076923076923,290.0,2.912726043033556,0.6916299559471366
76.0,-0.5702088103886296,0.4230769230769231,210.0,-0.04236310742228263,0.3392070484581498
80.0,0.5299440654445168,0.5769230769230769,229.0,0.6594705658109791,0.42290748898678415
82.0,1.08002050336109,0.6538461538461539,268.0,2.1000765266582,0.5947136563876652
83.0,1.3550587223193766,0.6923076923076923,240.0,1.0657953239986568,0.4713656387665198
80.0,0.5299440654445168,0.5769230769230769,220.0,0.3270230363846972,0.3832599118942731
74.0,-1.1202852483052028,0.34615384615384615,175.0,-1.335214610746712,0.18502202643171806
78.0,-0.020132372472056403,0.5,210.0,-0.04236310742228263,0.3392070484581498
82.0,1.08002050336109,0.6538461538461539,240.0,1.0657953239986568,0.4713656387665198
80.0,0.5299440654445168,0.5769230769230769,230.0,0.696409180191677,0.42731277533039647
77.0,-0.29517059143034297,0.46153846153846156,200.0,-0.4117492512292624,0.29515418502202645
70.0,-2.220438124138349,0.19230769230769232,170.0,-1.5199076826502018,0.16299559471365638
80.0,0.5299440654445168,0.5769230769230769,260.0,1.8045676116126166,0.5594713656387665
75.0,-0.8452470293469162,0.38461538461538464,200.0,-0.4117492512292624,0.29515418502202645
77.0,-0.29517059143034297,0.46153846153846156,225.0,0.5117161082881871,0.4052863436123348
82.0,1.08002050336109,0.6538461538461539,260.0,1.8045676116126166,0.5594713656387665
74.0,-1.1202852483052028,0.34615384615384615,168.0,-1.5937849114115978,0.15418502202643172
76.0,-0.5702088103886296,0.4230769230769231,195.0,-0.5964423231327524,0.27312775330396477
80.0,0.5299440654445168,0.5769230769230769,208.0,-0.11624033618367859,0.3303964757709251
75.0,-0.8452470293469162,0.38461538461538464,200.0,-0.4117492512292624,0.29515418502202645
75.0,-0.8452470293469162,0.38461538461538464,207.0,-0.15317895056437658,0.32599118942731276
75.0,-0.8452470293469162,0.38461538461538464,185.0,-0.9658284669397322,0.2290748898678414
70.0,-2.220438124138349,0.19230769230769232,175.0,-1.335214610746712,0.18502202643171806
81.0,0.8049822844028034,0.6153846153846154,237.0,0.9549794808565629,0.4581497797356828
76.0,-0.5702088103886296,0.4230769230769231,187.0,-0.8919512381783362,0.23788546255506607
81.0,0.8049822844028034,0.6153846153846154,235.0,0.8811022520951669,0.44933920704845814
81.0,0.8049822844028034,0.6153846153846154,225.0,0.5117161082881871,0.4052863436123348
74.0,-1.1202852483052028,0.34615384615384615,185.0,-0.9658284669397322,0.2290748898678414
81.0,0.8049822844028034,0.6153846153846154,225.0,0.5117161082881871,0.4052863436123348
75.0,-0.8452470293469162,0.38461538461538464,200.0,-0.4117492512292624,0.29515418502202645
76.0,-0.5702088103886296,0.4230769230769231,190.0,-0.7811353950362423,0.2511013215859031
73.0,-1.3953234672634893,0.3076923076923077,185.0,-0.9658284669397322,0.2290748898678414
84.0,1.6300969412776631,0.7307692307692307,225.0,0.5117161082881871,0.4052863436123348
77.0,-0.29517059143034297,0.46153846153846156,185.0,-0.9658284669397322,0.2290748898678414
81.0,0.8049822844028034,0.6153846153846154,185.0,-0.9658284669397322,0.2290748898678414
79.0,0.2549058464862302,0.5384615384615384,210.0,-0.04236310742228263,0.3392070484581498
77.0,-0.29517059143034297,0.46153846153846156,220.0,0.3270230363846972,0.3832599118942731
75.0,-0.8452470293469162,0.38461538461538464,200.0,-0.4117492512292624,0.29515418502202645
77.0,-0.29517059143034297,0.46153846153846156,185.0,-0.9658284669397322,0.2290748898678414
80.0,0.5299440654445168,0.5769230769230769,216.0,0.17926857886190525,0.3656387665198238
77.0,-0.29517059143034297,0.46153846153846156,210.0,-0.04236310742228263,0.3392070484581498
73.0,-1.3953234672634893,0.3076923076923077,180.0,-1.1505215388432222,0.20704845814977973
72.0,-1.6703616862217758,0.2692307692307692,180.0,-1.1505215388432222,0.20704845814977973
82.0,1.08002050336109,0.6538461538461539,225.0,0.5117161082881871,0.4052863436123348
77.0,-0.29517059143034297,0.46153846153846156,210.0,-0.04236310742228263,0.3392070484581498
75.0,-0.8452470293469162,0.38461538461538464,185.0,-0.9658284669397322,0.2290748898678414
76.0,-0.5702088103886296,0.4230769230769231,185.0,-0.9658284669397322,0.2290748898678414
84.0,1.6300969412776631,0.7307692307692307,249.0,1.3982428534249387,0.5110132158590308
84.0,1.6300969412776631,0.7307692307692307,230.0,0.696409180191677,0.42731277533039647
84.0,1.6300969412776631,0.7307692307692307,250.0,1.4351814678056367,0.5154185022026432
78.0,-0.020132372472056403,0.5,200.0,-0.4117492512292624,0.29515418502202645
80.0,0.5299440654445168,0.5769230769230769,235.0,0.8811022520951669,0.44933920704845814
72.0,-1.6703616862217758,0.2692307692307692,170.0,-1.5199076826502018,0.16299559471365638
81.0,0.8049822844028034,0.6153846153846154,235.0,0.8811022520951669,0.44933920704845814
79.0,0.2549058464862302,0.5384615384615384,200.0,-0.4117492512292624,0.29515418502202645
72.0,-1.6703616862217758,0.2692307692307692,175.0,-1.335214610746712,0.18502202643171806
79.0,0.2549058464862302,0.5384615384615384,210.0,-0.04236310742228263,0.3392070484581498
80.0,0.5299440654445168,0.5769230769230769,220.0,0.3270230363846972,0.3832599118942731
83.0,1.3550587223193766,0.6923076923076923,230.0,0.696409180191677,0.42731277533039647
83.0,1.3550587223193766,0.6923076923076923,235.0,0.8811022520951669,0.44933920704845814
81.0,0.8049822844028034,0.6153846153846154,235.0,0.8811022520951669,0.44933920704845814
71.0,-1.9453999051800626,0.23076923076923078,175.0,-1.335214610746712,0.18502202643171806
80.0,0.5299440654445168,0.5769230769230769,210.0,-0.04236310742228263,0.3392070484581498
80.0,0.5299440654445168,0.5769230769230769,205.0,-0.22705617932577254,0.31718061674008813
80.0,0.5299440654445168,0.5769230769230769,215.0,0.14232996448120727,0.36123348017621143
76.0,-0.5702088103886296,0.4230769230769231,200.0,-0.4117492512292624,0.29515418502202645
82.0,1.08002050336109,0.6538461538461539,225.0,0.5117161082881871,0.4052863436123348
71.0,-1.9453999051800626,0.23076923076923078,165.0,-1.7046007545536919,0.14096916299559473
71.0,-1.9453999051800626,0.23076923076923078,182.0,-1.0766443100818262,0.21585903083700442
73.0,-1.3953234672634893,0.3076923076923077,180.0,-1.1505215388432222,0.20704845814977973
89.0,3.005288036069096,0.9230769230769231,360.0,5.498429049682414,1.0
75.0,-0.8452470293469162,0.38461538461538464,185.0,-0.9658284669397322,0.2290748898678414
71.0,-1.9453999051800626,0.23076923076923078,175.0,-1.335214610746712,0.18502202643171806
73.0,-1.3953234672634893,0.3076923076923077,185.0,-0.9658284669397322,0.2290748898678414
74.0,-1.1202852483052028,0.34615384615384615,195.0,-0.5964423231327524,0.27312775330396477
73.0,-1.3953234672634893,0.3076923076923077,175.0,-1.335214610746712,0.18502202643171806
84.0,1.6300969412776631,0.7307692307692307,250.0,1.4351814678056367,0.5154185022026432
79.0,0.2549058464862302,0.5384615384615384,240.0,1.0657953239986568,0.4713656387665198
79.0,0.2549058464862302,0.5384615384615384,215.0,0.14232996448120727,0.36123348017621143
75.0,-0.8452470293469162,0.38461538461538464,210.0,-0.04236310742228263,0.3392070484581498
75.0,-0.8452470293469162,0.38461538461538464,180.0,-1.1505215388432222,0.20704845814977973
80.0,0.5299440654445168,0.5769230769230769,235.0,0.8811022520951669,0.44933920704845814
81.0,0.8049822844028034,0.6153846153846154,233.0,0.807225023333771,0.44052863436123346
78.0,-0.020132372472056403,0.5,198.0,-0.4856264799906584,0.28634361233480177
