HOME_OR_AWAY,PLUS_MINUS,Z_SCORE_NORMALIZED,MIN_MAX_NORMALIZED
home,3,0.06864052522446697,0.46236559139784944
home,2,-0.009868916716822523,0.45161290322580644
home,-7,-0.7164538941884279,0.3548387096774194
home,14,0.9322443865786514,0.5806451612903226
home,-3,-0.4024161264232699,0.3978494623655914
home,12,0.7752255026960724,0.5591397849462365
home,-12,-1.1090011038948753,0.3010752688172043
home,36,2.65945210928702,0.8172043010752689
home,24,1.717338805991546,0.6881720430107527
home,-12,-1.1090011038948753,0.3010752688172043
home,5,0.22565940910704593,0.4838709677419355
home,-4,-0.4809255683645594,0.3870967741935484
home,-3,-0.4024161264232699,0.3978494623655914
home,-4,-0.4809255683645594,0.3870967741935484
home,-6,-0.6379444522471384,0.3655913978494624
home,-3,-0.4024161264232699,0.3978494623655914
home,4,0.14714996716575646,0.4731182795698925
home,12,0.7752255026960724,0.5591397849462365
home,-5,-0.5594350103058489,0.3763440860215054
home,-11,-1.0304916619535858,0.3118279569892473
home,-14,-1.2660199877774545,0.27956989247311825
home,-13,-1.1875105458361648,0.2903225806451613
home,5,0.22565940910704593,0.4838709677419355
home,6,0.3041688510483354,0.4946236559139785
home,-36,-2.993227710485823,0.043010752688172046
home,-11,-1.0304916619535858,0.3118279569892473
home,18,1.2462821543438092,0.6236559139784946
home,-17,-1.5015483136013228,0.24731182795698925
home,-2,-0.32390668448198046,0.40860215053763443
home,-23,-1.9726049652490598,0.1827956989247312
home,-28,-2.365152174955507,0.12903225806451613
home,-13,-1.1875105458361648,0.2903225806451613
home,-1,-0.24539724254069098,0.41935483870967744
home,-5,-0.5594350103058489,0.3763440860215054
home,-10,-0.9519822200122963,0.3225806451612903
home,-13,-1.1875105458361648,0.2903225806451613
home,-7,-0.7164538941884279,0.3548387096774194
home,-5,-0.5594350103058489,0.3763440860215054
home,1,-0.08837835865811201,0.44086021505376344
home,-2,-0.32390668448198046,0.40860215053763443
home,-3,-0.4024161264232699,0.3978494623655914
home,-24,-2.051114407190349,0.17204301075268819
home,-2,-0.32390668448198046,0.40860215053763443
home,-8,-0.7949633361297174,0.34408602150537637
home,8,0.4611877349309144,0.5161290322580645
home,-11,-1.0304916619535858,0.3118279569892473
home,1,-0.08837835865811201,0.44086021505376344
home,6,0.3041688510483354,0.4946236559139785
home,4,0.14714996716575646,0.4731182795698925
home,-5,-0.5594350103058489,0.3763440860215054
home,8,0.4611877349309144,0.5161290322580645
home,-9,-0.8734727780710069,0.3333333333333333
home,-21,-1.8155860813664808,0.20430107526881722
home,-37,-3.0717371524271124,0.03225806451612903
home,8,0.4611877349309144,0.5161290322580645
home,-15,-1.3445294297187438,0.26881720430107525
home,-12,-1.1090011038948753,0.3010752688172043
home,1,-0.08837835865811201,0.44086021505376344
home,-2,-0.32390668448198046,0.40860215053763443
home,-17,-1.5015483136013228,0.24731182795698925
home,-1,-0.24539724254069098,0.41935483870967744
home,-27,-2.286642733014218,0.13978494623655913
home,-9,-0.8734727780710069,0.3333333333333333
home,-7,-0.7164538941884279,0.3548387096774194
home,-6,-0.6379444522471384,0.3655913978494624
home,-7,-0.7164538941884279,0.3548387096774194
home,-29,-2.443661616896797,0.11827956989247312
home,-14,-1.2660199877774545,0.27956989247311825
home,-7,-0.7164538941884279,0.3548387096774194
home,8,0.4611877349309144,0.5161290322580645
home,15,1.0107538285199409,0.5913978494623656
home,10,0.6182066188134934,0.5376344086021505
home,-2,-0.32390668448198046,0.40860215053763443
home,-5,-0.5594350103058489,0.3763440860215054
home,13,0.8537349446373619,0.5698924731182796
home,7,0.3826782929896249,0.5053763440860215
home,15,1.0107538285199409,0.5913978494623656
home,11,0.6967160607547829,0.5483870967741935
home,4,0.14714996716575646,0.4731182795698925
home,13,0.8537349446373619,0.5698924731182796
home,1,-0.08837835865811201,0.44086021505376344
home,2,-0.009868916716822523,0.45161290322580644
home,15,1.0107538285199409,0.5913978494623656
home,-22,-1.8940955233077703,0.1935483870967742
home,-12,-1.1090011038948753,0.3010752688172043
home,-10,-0.9519822200122963,0.3225806451612903
home,-1,-0.24539724254069098,0.41935483870967744
home,18,1.2462821543438092,0.6236559139784946
home,-22,-1.8940955233077703,0.1935483870967742
home,-8,-0.7949633361297174,0.34408602150537637
home,-10,-0.9519822200122963,0.3225806451612903
home,9,0.5396971768722039,0.5268817204301075
home,-13,-1.1875105458361648,0.2903225806451613
home,11,0.6967160607547829,0.5483870967741935
home,10,0.6182066188134934,0.5376344086021505
home,-3,-0.4024161264232699,0.3978494623655914
home,4,0.14714996716575646,0.4731182795698925
home,6,0.3041688510483354,0.4946236559139785
home,-18,-1.5800577555426123,0.23655913978494625
home,2,-0.009868916716822523,0.45161290322580644
home,6,0.3041688510483354,0.4946236559139785
home,3,0.06864052522446697,0.46236559139784944
home,-16,-1.4230388716600333,0.25806451612903225
home,-15,-1.3445294297187438,0.26881720430107525
home,8,0.4611877349309144,0.5161290322580645
home,-6,-0.6379444522471384,0.3655913978494624
home,29,2.1098860156979935,0.7419354838709677
home,-24,-2.051114407190349,0.17204301075268819
home,12,0.7752255026960724,0.5591397849462365
home,-10,-0.9519822200122963,0.3225806451612903
home,6,0.3041688510483354,0.4946236559139785
home,5,0.22565940910704593,0.4838709677419355
home,17,1.16777271240252,0.6129032258064516
home,15,1.0107538285199409,0.5913978494623656
home,15,1.0107538285199409,0.5913978494623656
home,21,1.4818104801676777,0.6559139784946236
home,21,1.4818104801676777,0.6559139784946236
home,-4,-0.4809255683645594,0.3870967741935484
home,-4,-0.4809255683645594,0.3870967741935484
home,-22,-1.8940955233077703,0.1935483870967742
home,1,-0.08837835865811201,0.44086021505376344
home,7,0.3826782929896249,0.5053763440860215
home,10,0.6182066188134934,0.5376344086021505
home,7,0.3826782929896249,0.5053763440860215
home,4,0.14714996716575646,0.4731182795698925
home,2,-0.009868916716822523,0.45161290322580644
home,-7,-0.7164538941884279,0.3548387096774194
home,-18,-1.5800577555426123,0.23655913978494625
home,-21,-1.8155860813664808,0.20430107526881722
home,-16,-1.4230388716600333,0.25806451612903225
home,9,0.5396971768722039,0.5268817204301075
home,15,1.0107538285199409,0.5913978494623656
home,1,-0.08837835865811201,0.44086021505376344
home,-9,-0.8734727780710069,0.3333333333333333
home,7,0.3826782929896249,0.5053763440860215
home,30,2.188395457639283,0.7526881720430108
home,27,1.9528671318154145,0.7204301075268817
home,-6,-0.6379444522471384,0.3655913978494624
home,9,0.5396971768722039,0.5268817204301075
home,-36,-2.993227710485823,0.043010752688172046
home,12,0.7752255026960724,0.5591397849462365
home,9,0.5396971768722039,0.5268817204301075
home,-8,-0.7949633361297174,0.34408602150537637
home,14,0.9322443865786514,0.5806451612903226
home,2,-0.009868916716822523,0.45161290322580644
home,-3,-0.4024161264232699,0.3978494623655914
home,8,0.4611877349309144,0.5161290322580645
home,-6,-0.6379444522471384,0.3655913978494624
home,-10,-0.9519822200122963,0.3225806451612903
home,2,-0.009868916716822523,0.45161290322580644
home,-19,-1.6585671974839018,0.22580645161290322
home,8,0.4611877349309144,0.5161290322580645
home,22,1.560319922108967,0.6666666666666666
home,7,0.3826782929896249,0.5053763440860215
home,-3,-0.4024161264232699,0.3978494623655914
home,12,0.7752255026960724,0.5591397849462365
home,7,0.3826782929896249,0.5053763440860215
home,-7,-0.7164538941884279,0.3548387096774194
home,-18,-1.5800577555426123,0.23655913978494625
home,11,0.6967160607547829,0.5483870967741935
home,-1,-0.24539724254069098,0.41935483870967744
home,12,0.7752255026960724,0.5591397849462365
home,17,1.16777271240252,0.6129032258064516
home,10,0.6182066188134934,0.5376344086021505
home,-4,-0.4809255683645594,0.3870967741935484
home,21,1.4818104801676777,0.6559139784946236
home,26,1.874357689874125,0.7096774193548387
home,10,0.6182066188134934,0.5376344086021505
home,11,0.6967160607547829,0.5483870967741935
home,-3,-0.4024161264232699,0.3978494623655914
home,15,1.0107538285199409,0.5913978494623656
home,12,0.7752255026960724,0.5591397849462365
home,12,0.7752255026960724,0.5591397849462365
home,2,-0.009868916716822523,0.45161290322580644
home,17,1.16777271240252,0.6129032258064516
home,13,0.8537349446373619,0.5698924731182796
home,17,1.16777271240252,0.6129032258064516
home,-4,-0.4809255683645594,0.3870967741935484
home,-3,-0.4024161264232699,0.3978494623655914
home,19,1.3247915962850987,0.6344086021505376
home,3,0.06864052522446697,0.46236559139784944
home,-16,-1.4230388716600333,0.25806451612903225
home,2,-0.009868916716822523,0.45161290322580644
home,-1,-0.24539724254069098,0.41935483870967744
home,-5,-0.5594350103058489,0.3763440860215054
home,5,0.22565940910704593,0.4838709677419355
home,7,0.3826782929896249,0.5053763440860215
home,10,0.6182066188134934,0.5376344086021505
home,-20,-1.7370766394251913,0.21505376344086022
home,3,0.06864052522446697,0.46236559139784944
home,-7,-0.7164538941884279,0.3548387096774194
home,6,0.3041688510483354,0.4946236559139785
home,12,0.7752255026960724,0.5591397849462365
home,-4,-0.4809255683645594,0.3870967741935484
home,7,0.3826782929896249,0.5053763440860215
home,9,0.5396971768722039,0.5268817204301075
home,5,0.22565940910704593,0.4838709677419355
home,6,0.3041688510483354,0.4946236559139785
home,-9,-0.8734727780710069,0.3333333333333333
home,-5,-0.5594350103058489,0.3763440860215054
home,-1,-0.24539724254069098,0.41935483870967744
home,-8,-0.7949633361297174,0.34408602150537637
home,-9,-0.8734727780710069,0.3333333333333333
home,-5,-0.5594350103058489,0.3763440860215054
home,-10,-0.9519822200122963,0.3225806451612903
home,-12,-1.1090011038948753,0.3010752688172043
home,-3,-0.4024161264232699,0.3978494623655914
home,1,-0.08837835865811201,0.44086021505376344
home,1,-0.08837835865811201,0.44086021505376344
home,13,0.8537349446373619,0.5698924731182796
home,10,0.6182066188134934,0.5376344086021505
home,4,0.14714996716575646,0.4731182795698925
home,39,2.8949804351108885,0.8494623655913979
home,19,1.3247915962850987,0.6344086021505376
home,18,1.2462821543438092,0.6236559139784946
home,6,0.3041688510483354,0.4946236559139785
home,4,0.14714996716575646,0.4731182795698925
home,-14,-1.2660199877774545,0.27956989247311825
home,5,0.22565940910704593,0.4838709677419355
home,-4,-0.4809255683645594,0.3870967741935484
home,-2,-0.32390668448198046,0.40860215053763443
home,-10,-0.9519822200122963,0.3225806451612903
home,-6,-0.6379444522471384,0.3655913978494624
home,14,0.9322443865786514,0.5806451612903226
home,-13,-1.1875105458361648,0.2903225806451613
home,-12,-1.1090011038948753,0.3010752688172043
home,-13,-1.1875105458361648,0.2903225806451613
home,-20,-1.7370766394251913,0.21505376344086022
home,-2,-0.32390668448198046,0.40860215053763443
home,-1,-0.24539724254069098,0.41935483870967744
home,-15,-1.3445294297187438,0.26881720430107525
home,-15,-1.3445294297187438,0.26881720430107525
home,14,0.9322443865786514,0.5806451612903226
home,-12,-1.1090011038948753,0.3010752688172043
home,-8,-0.7949633361297174,0.34408602150537637
home,4,0.14714996716575646,0.4731182795698925
home,12,0.7752255026960724,0.5591397849462365
home,14,0.9322443865786514,0.5806451612903226
home,1,-0.08837835865811201,0.44086021505376344
home,-4,-0.4809255683645594,0.3870967741935484
home,2,-0.009868916716822523,0.45161290322580644
home,-5,-0.5594350103058489,0.3763440860215054
home,3,0.06864052522446697,0.46236559139784944
home,12,0.7752255026960724,0.5591397849462365
home,-2,-0.32390668448198046,0.40860215053763443
home,-13,-1.1875105458361648,0.2903225806451613
home,1,-0.08837835865811201,0.44086021505376344
home,-17,-1.5015483136013228,0.24731182795698925
home,6,0.3041688510483354,0.4946236559139785
home,-9,-0.8734727780710069,0.3333333333333333
home,9,0.5396971768722039,0.5268817204301075
home,-7,-0.7164538941884279,0.3548387096774194
home,-26,-2.208133291072928,0.15053763440860216
home,-9,-0.8734727780710069,0.3333333333333333
home,-2,-0.32390668448198046,0.40860215053763443
home,-4,-0.4809255683645594,0.3870967741935484
home,3,0.06864052522446697,0.46236559139784944
home,3,0.06864052522446697,0.46236559139784944
home,6,0.3041688510483354,0.4946236559139785
home,13,0.8537349446373619,0.5698924731182796
home,4,0.14714996716575646,0.4731182795698925
home,-6,-0.6379444522471384,0.3655913978494624
home,-20,-1.7370766394251913,0.21505376344086022
home,10,0.6182066188134934,0.5376344086021505
home,5,0.22565940910704593,0.4838709677419355
home,10,0.6182066188134934,0.5376344086021505
home,-1,-0.24539724254069098,0.41935483870967744
home,6,0.3041688510483354,0.4946236559139785
home,-11,-1.0304916619535858,0.3118279569892473
home,-12,-1.1090011038948753,0.3010752688172043
home,10,0.6182066188134934,0.5376344086021505
home,6,0.3041688510483354,0.4946236559139785
home,-10,-0.9519822200122963,0.3225806451612903
home,11,0.6967160607547829,0.5483870967741935
home,-11,-1.0304916619535858,0.3118279569892473
home,10,0.6182066188134934,0.5376344086021505
home,-1,-0.24539724254069098,0.41935483870967744
home,-1,-0.24539724254069098,0.41935483870967744
home,20,1.4033010382263882,0.6451612903225806
home,-6,-0.6379444522471384,0.3655913978494624
home,-4,-0.4809255683645594,0.3870967741935484
home,-19,-1.6585671974839018,0.22580645161290322
home,-15,-1.3445294297187438,0.26881720430107525
home,-2,-0.32390668448198046,0.40860215053763443
home,-9,-0.8734727780710069,0.3333333333333333
home,-6,-0.6379444522471384,0.3655913978494624
home,8,0.4611877349309144,0.5161290322580645
home,-14,-1.2660199877774545,0.27956989247311825
home,17,1.16777271240252,0.6129032258064516
home,4,0.14714996716575646,0.4731182795698925
home,-5,-0.5594350103058489,0.3763440860215054
home,-6,-0.6379444522471384,0.3655913978494624
home,-7,-0.7164538941884279,0.3548387096774194
home,-7,-0.7164538941884279,0.3548387096774194
home,-4,-0.4809255683645594,0.3870967741935484
home,-6,-0.6379444522471384,0.3655913978494624
home,9,0.5396971768722039,0.5268817204301075
home,7,0.3826782929896249,0.5053763440860215
home,12,0.7752255026960724,0.5591397849462365
home,4,0.14714996716575646,0.4731182795698925
home,-7,-0.7164538941884279,0.3548387096774194
home,5,0.22565940910704593,0.4838709677419355
home,23,1.6388293640502565,0.6774193548387096
home,-5,-0.5594350103058489,0.3763440860215054
home,-14,-1.2660199877774545,0.27956989247311825
home,-8,-0.7949633361297174,0.34408602150537637
home,6,0.3041688510483354,0.4946236559139785
home,11,0.6967160607547829,0.5483870967741935
home,12,0.7752255026960724,0.5591397849462365
home,11,0.6967160607547829,0.5483870967741935
home,3,0.06864052522446697,0.46236559139784944
home,-2,-0.32390668448198046,0.40860215053763443
home,22,1.560319922108967,0.6666666666666666
home,11,0.6967160607547829,0.5483870967741935
home,3,0.06864052522446697,0.46236559139784944
home,17,1.16777271240252,0.6129032258064516
home,11,0.6967160607547829,0.5483870967741935
home,-15,-1.3445294297187438,0.26881720430107525
home,-18,-1.5800577555426123,0.23655913978494625
home,3,0.06864052522446697,0.46236559139784944
home,-9,-0.8734727780710069,0.3333333333333333
home,-3,-0.4024161264232699,0.3978494623655914
home,-15,-1.3445294297187438,0.26881720430107525
home,3,0.06864052522446697,0.46236559139784944
home,-6,-0.6379444522471384,0.3655913978494624
home,6,0.3041688510483354,0.4946236559139785
home,10,0.6182066188134934,0.5376344086021505
home,-4,-0.4809255683645594,0.3870967741935484
home,18,1.2462821543438092,0.6236559139784946
home,7,0.3826782929896249,0.5053763440860215
home,-9,-0.8734727780710069,0.3333333333333333
home,-10,-0.9519822200122963,0.3225806451612903
home,-30,-2.522171058838086,0.10752688172043011
home,8,0.4611877349309144,0.5161290322580645
home,-4,-0.4809255683645594,0.3870967741935484
home,-11,-1.0304916619535858,0.3118279569892473
home,-5,-0.5594350103058489,0.3763440860215054
home,-9,-0.8734727780710069,0.3333333333333333
home,-3,-0.4024161264232699,0.3978494623655914
home,-10,-0.9519822200122963,0.3225806451612903
home,-12,-1.1090011038948753,0.3010752688172043
home,-15,-1.3445294297187438,0.26881720430107525
home,-5,-0.5594350103058489,0.3763440860215054
home,-6,-0.6379444522471384,0.3655913978494624
home,13,0.8537349446373619,0.5698924731182796
home,-2,-0.32390668448198046,0.40860215053763443
home,-26,-2.208133291072928,0.15053763440860216
home,-11,-1.0304916619535858,0.3118279569892473
home,-11,-1.0304916619535858,0.3118279569892473
home,-10,-0.9519822200122963,0.3225806451612903
home,-27,-2.286642733014218,0.13978494623655913
home,6,0.3041688510483354,0.4946236559139785
home,24,1.717338805991546,0.6881720430107527
home,20,1.4033010382263882,0.6451612903225806
home,-1,-0.24539724254069098,0.41935483870967744
home,9,0.5396971768722039,0.5268817204301075
home,26,1.874357689874125,0.7096774193548387
home,-16,-1.4230388716600333,0.25806451612903225
home,1,-0.08837835865811201,0.44086021505376344
home,5,0.22565940910704593,0.4838709677419355
home,14,0.9322443865786514,0.5806451612903226
home,-2,-0.32390668448198046,0.40860215053763443
home,-7,-0.7164538941884279,0.3548387096774194
home,33,2.4239237834631515,0.7849462365591398
home,-2,-0.32390668448198046,0.40860215053763443
home,6,0.3041688510483354,0.4946236559139785
home,-1,-0.24539724254069098,0.41935483870967744
home,-11,-1.0304916619535858,0.3118279569892473
home,4,0.14714996716575646,0.4731182795698925
home,-7,-0.7164538941884279,0.3548387096774194
home,1,-0.08837835865811201,0.44086021505376344
home,20,1.4033010382263882,0.6451612903225806
home,-4,-0.4809255683645594,0.3870967741935484
home,-14,-1.2660199877774545,0.27956989247311825
home,-7,-0.7164538941884279,0.3548387096774194
home,-4,-0.4809255683645594,0.3870967741935484
home,-6,-0.6379444522471384,0.3655913978494624
home,5,0.22565940910704593,0.4838709677419355
home,-25,-2.129623849131639,0.16129032258064516
home,17,1.16777271240252,0.6129032258064516
home,-9,-0.8734727780710069,0.3333333333333333
home,2,-0.009868916716822523,0.45161290322580644
home,-9,-0.8734727780710069,0.3333333333333333
home,8,0.4611877349309144,0.5161290322580645
home,9,0.5396971768722039,0.5268817204301075
home,4,0.14714996716575646,0.4731182795698925
home,-10,-0.9519822200122963,0.3225806451612903
home,12,0.7752255026960724,0.5591397849462365
home,5,0.22565940910704593,0.4838709677419355
home,3,0.06864052522446697,0.46236559139784944
home,-10,-0.9519822200122963,0.3225806451612903
home,-2,-0.32390668448198046,0.40860215053763443
home,13,0.8537349446373619,0.5698924731182796
home,5,0.22565940910704593,0.4838709677419355
home,-1,-0.24539724254069098,0.41935483870967744
home,16,1.0892632704612304,0.6021505376344086
home,-8,-0.7949633361297174,0.34408602150537637
home,21,1.4818104801676777,0.6559139784946236
home,2,-0.009868916716822523,0.45161290322580644
home,6,0.3041688510483354,0.4946236559139785
home,10,0.6182066188134934,0.5376344086021505
home,12,0.7752255026960724,0.5591397849462365
home,10,0.6182066188134934,0.5376344086021505
home,4,0.14714996716575646,0.4731182795698925
home,11,0.6967160607547829,0.5483870967741935
home,-1,-0.24539724254069098,0.41935483870967744
home,22,1.560319922108967,0.6666666666666666
home,-13,-1.1875105458361648,0.2903225806451613
home,7,0.3826782929896249,0.5053763440860215
home,1,-0.08837835865811201,0.44086021505376344
home,10,0.6182066188134934,0.5376344086021505
home,-14,-1.2660199877774545,0.27956989247311825
home,7,0.3826782929896249,0.5053763440860215
home,27,1.9528671318154145,0.7204301075268817
home,13,0.8537349446373619,0.5698924731182796
home,13,0.8537349446373619,0.5698924731182796
home,14,0.9322443865786514,0.5806451612903226
home,3,0.06864052522446697,0.46236559139784944
home,2,-0.009868916716822523,0.45161290322580644
home,-3,-0.4024161264232699,0.3978494623655914
home,9,0.5396971768722039,0.5268817204301075
home,-3,-0.4024161264232699,0.3978494623655914
home,-9,-0.8734727780710069,0.3333333333333333
home,-4,-0.4809255683645594,0.3870967741935484
home,9,0.5396971768722039,0.5268817204301075
home,-6,-0.6379444522471384,0.3655913978494624
home,15,1.0107538285199409,0.5913978494623656
home,12,0.7752255026960724,0.5591397849462365
home,9,0.5396971768722039,0.5268817204301075
home,19,1.3247915962850987,0.6344086021505376
home,-13,-1.1875105458361648,0.2903225806451613
home,13,0.8537349446373619,0.5698924731182796
home,16,1.0892632704612304,0.6021505376344086
home,-13,-1.1875105458361648,0.2903225806451613
home,-16,-1.4230388716600333,0.25806451612903225
home,-3,-0.4024161264232699,0.3978494623655914
home,13,0.8537349446373619,0.5698924731182796
home,7,0.3826782929896249,0.5053763440860215
home,25,1.7958482479328355,0.6989247311827957
home,11,0.6967160607547829,0.5483870967741935
home,31,2.2669048995805725,0.7634408602150538
home,39,2.8949804351108885,0.8494623655913979
home,-20,-1.7370766394251913,0.21505376344086022
home,-4,-0.4809255683645594,0.3870967741935484
home,-5,-0.5594350103058489,0.3763440860215054
home,18,1.2462821543438092,0.6236559139784946
home,17,1.16777271240252,0.6129032258064516
home,23,1.6388293640502565,0.6774193548387096
home,22,1.560319922108967,0.6666666666666666
home,-11,-1.0304916619535858,0.3118279569892473
home,-4,-0.4809255683645594,0.3870967741935484
home,8,0.4611877349309144,0.5161290322580645
home,42,3.130508760934757,0.8817204301075269
home,-9,-0.8734727780710069,0.3333333333333333
home,7,0.3826782929896249,0.5053763440860215
home,8,0.4611877349309144,0.5161290322580645
home,-7,-0.7164538941884279,0.3548387096774194
home,-5,-0.5594350103058489,0.3763440860215054
home,18,1.2462821543438092,0.6236559139784946
home,28,2.031376573756704,0.7311827956989247
home,16,1.0892632704612304,0.6021505376344086
home,4,0.14714996716575646,0.4731182795698925
home,-7,-0.7164538941884279,0.3548387096774194
home,-10,-0.9519822200122963,0.3225806451612903
home,11,0.6967160607547829,0.5483870967741935
home,-2,-0.32390668448198046,0.40860215053763443
home,-15,-1.3445294297187438,0.26881720430107525
home,7,0.3826782929896249,0.5053763440860215
home,5,0.22565940910704593,0.4838709677419355
home,-1,-0.24539724254069098,0.41935483870967744
home,13,0.8537349446373619,0.5698924731182796
home,-8,-0.7949633361297174,0.34408602150537637
home,-7,-0.7164538941884279,0.3548387096774194
home,-10,-0.9519822200122963,0.3225806451612903
home,-7,-0.7164538941884279,0.3548387096774194
home,21,1.4818104801676777,0.6559139784946236
home,6,0.3041688510483354,0.4946236559139785
home,21,1.4818104801676777,0.6559139784946236
home,-6,-0.6379444522471384,0.3655913978494624
home,-4,-0.4809255683645594,0.3870967741935484
home,-4,-0.4809255683645594,0.3870967741935484
home,16,1.0892632704612304,0.6021505376344086
home,-11,-1.0304916619535858,0.3118279569892473
home,-23,-1.9726049652490598,0.1827956989247312
home,-8,-0.7949633361297174,0.34408602150537637
home,2,-0.009868916716822523,0.45161290322580644
home,-17,-1.5015483136013228,0.24731182795698925
home,11,0.6967160607547829,0.5483870967741935
home,8,0.4611877349309144,0.5161290322580645
home,-6,-0.6379444522471384,0.3655913978494624
home,-8,-0.7949633361297174,0.34408602150537637
home,-4,-0.4809255683645594,0.3870967741935484
home,23,1.6388293640502565,0.6774193548387096
home,-13,-1.1875105458361648,0.2903225806451613
home,24,1.717338805991546,0.6881720430107527
home,9,0.5396971768722039,0.5268817204301075
home,16,1.0892632704612304,0.6021505376344086
home,5,0.22565940910704593,0.4838709677419355
home,-9,-0.8734727780710069,0.3333333333333333
home,-8,-0.7949633361297174,0.34408602150537637
home,-2,-0.32390668448198046,0.40860215053763443
home,7,0.3826782929896249,0.5053763440860215
home,10,0.6182066188134934,0.5376344086021505
home,-9,-0.8734727780710069,0.3333333333333333
home,11,0.6967160607547829,0.5483870967741935
home,10,0.6182066188134934,0.5376344086021505
home,7,0.3826782929896249,0.5053763440860215
home,-8,-0.7949633361297174,0.34408602150537637
home,11,0.6967160607547829,0.5483870967741935
home,-19,-1.6585671974839018,0.22580645161290322
home,-4,-0.4809255683645594,0.3870967741935484
home,6,0.3041688510483354,0.4946236559139785
home,-22,-1.8940955233077703,0.1935483870967742
home,13,0.8537349446373619,0.5698924731182796
home,23,1.6388293640502565,0.6774193548387096
home,6,0.3041688510483354,0.4946236559139785
home,7,0.3826782929896249,0.5053763440860215
home,4,0.14714996716575646,0.4731182795698925
